nombre,codigo_chilemat,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
"KIT 3 BROCASIERRAS PARA MADERA PARA CERRADURAS,BLISTER,PRETUL",1123549,,3584.28,,,jgo,jgo,1.0,0,Herramientas,Discos y Corte,,,,
JUEGO DE 5 PIEZAS PARA INSTALAR CERRADURAS (MANDRIL Y 4 SIERRAS DE COPA),1123550,,4307.16,,,pza,pza,1.0,0,Herramientas,Discos y Corte,,,,
"ESCALERA TUBULAR 2 PELDAÑO , PRETUL",1124118,,42998.308,,,pza,pza,1.0,0,Construccion,Materiales,,,,
ESCALERA TUBULAR PLEGABLE,1124120,,58286.216,,,pza,pza,1.0,0,Construccion,Materiales,,,,
"LLANTA NEUMÁTICA 14', SIN CÁMARA, PRETUL",1125008,,6305.12,,,pza,pza,1.0,0,General,Otros,,,,
"AZADON TIPO JARDINERO 6""",1125053,,7028.0,,,pza,pza,1.0,0,General,Otros,,,,
RASTRILLO 14 DIENTES,1125054,,8584.2,,,pza,pza,1.0,0,General,Otros,,,,
"JUEGO PARA INSTALAR CERRADURAS, 4 PZAS, PRETUL",1126038,,8143.444,,,jgo,jgo,1.0,0,Hogar,Banio y Decoracion,,,,
"LINTERNA DE MINERO 3 LEDS 65 LM DE 3 PILAS AAA, PRETUL",1127083,,3885.48,,,pza,pza,1.0,0,General,Otros,,,,
"NIPLE TUERCA HI-HE 1/2"" X 3/8"" - LATÓN",112732001-T,,290.156,,,unid.,unid.,1.0,0,Ferreteria,Fijaciones,,,,
"HILO CON TUERCA 1/2"" X 3/8"" - LATÓN",112932001-T,,282.124,,,unid.,unid.,1.0,0,Ferreteria,Fijaciones,,,,
"HILO CON TUERCA 1/2"" - LATÓN",112933001-T,,444.772,,,unid.,unid.,1.0,0,Ferreteria,Fijaciones,,,,
"HILO CON TUERCA 3/4"" X 1/2"" - LATÓN",112943001-T,,486.94,,,unid.,unid.,1.0,0,Ferreteria,Fijaciones,,,,
"HILO HI-HI 1/2""",113033000-T,,679.708,,,unid.,unid.,1.0,0,General,Otros,,,,
PLANCHA ALVEOLAR 2100 X 2900X4MM TRANSPARENTE,113215401,,22546.828,,,unidad,unidad,1.0,0,Aceros y Techumbre,Planchas,,,,
PLANCHA ALVEOLAR 1050 X 2900X4MM TRANSPARENTE,113216401,,11273.916,,,unidad,unidad,1.0,0,Aceros y Techumbre,Planchas,,,,
"CACHIMBO RECTO HI 3/8"" IZQ CON ESPIGA 3/8"" - LATÓN",113422081-T,,305.216,,,unid.,unid.,1.0,0,General,Otros,,,,
CACHIMBO RECTO HI 3/8,113422083-T,,220.88,,,unid.,unid.,1.0,0,General,Otros,,,,
"CACHIMBO RECTO HI 3/8"" IZQ CON ESPIGA 1/2"" - LATÓN",113423081-T,,443.768,,,unid.,unid.,1.0,0,General,Otros,,,,
"CACHIMBO RECTO HI 1/2"" CON ESPIGA 3/8""C/GOLILLA Y ABRAZADERA",113432073-T,,693.764,,,unid.,unid.,1.0,0,General,Otros,,,,
CADENA 3/8 MICRO 1.5,1136220000056,,15060.0,,,unidad,unidad,1.0,0,General,Otros,,,,
ROLLO CADENA. R. SUPER 3/8 1.5 (COMPETENCIA),1136220001640,,387042.0,,,Unidad,Unidad,1.0,0,General,Otros,,,,
ROLLO CADENA 1.5 3/8 (COMPETENCIA),1136220001640,,413648.0,,,unidad,unidad,1.0,0,General,Otros,,,,
"CADENA STIHL R. MICRO 0,325 1,6MM. 68 ESLABONES",1136290000068,,16666.4,,,un,un,1.0,0,General,Otros,,,,
"ROLLO CADENA R. MICRO 0.325 1,6 MS 250",1136290001840,,387042.0,,,Unidad,Unidad,1.0,0,General,Otros,,,,
"CACHIMBO 90° HI 1/2"" CON ESPIGA 3/8 - LATÓN",113632001-T,,645.572,,,unid.,unid.,1.0,0,General,Otros,,,,
"CACHIMBO 90° HI 1/2"" CON ESPIGA 3/8C/GOLILLA Y ABRAZADERA",113632073-T,,710.832,,,unid.,unid.,1.0,0,General,Otros,,,,
"CADENA STIHL P. MICRO 3/8 1,3MM. 50 ESLABONES",1136360000050,,14758.8,,,un,un,1.0,0,General,Otros,,,,
"CADENA 3/8 1.3 ESP. 16""",1136360000055,,15562.0,,,un,un,1.0,0,General,Otros,,,,
ROLLO CADENA. PICCO MICRO 3/8 1.3 MS 170 -MS 210,1136360001640,,387042.0,,,Unidad,Unidad,1.0,0,General,Otros,,,,
"CADENA STIHL MICRO 3/8 1,6MM. 72 ESLABONES",1136520000072,,25300.8,,,un,un,1.0,0,General,Otros,,,,
PINTURA MULTITECHO ROJO COLONIAL N (CERESITA),11370101,,19201.5,,,galon,galon,1.0,0,Pinturas,Aplicacion,,,,
PINTURA MULTITECHO NEGRO (CERESITA),11370201,,19201.5,,,galon,galon,1.0,0,Pinturas,Aplicacion,,,,
PINTURA MULTITECHO AZUL COLONIAL (CERESITA),11370301,,19201.5,,,galon,galon,1.0,0,Pinturas,Aplicacion,,,,
PINTURA MULTITECHO VERDE (CERESITA),11370501,,19201.5,,,galon,galon,1.0,0,Pinturas,Aplicacion,,,,
CERESTAIN NATURAL (CERESITA),11380001,,22203.46,,,galon,galon,1.0,0,General,Otros,,,,
CERESTAIN NATURAL (CERESITA),11380004,,6247.892,,,litro,litro,1.0,0,General,Otros,,,,
CERESTAIN ENCINA (CERESITA),11380101,,19147.284,,,galon,galon,1.0,0,General,Otros,,,,
CERESTAIN ENCINA (CERESITA),11380104,,6247.892,,,litro,litro,1.0,0,General,Otros,,,,
CERESTAIN ROBLE (CERESITA),11380201,,22203.46,,,galon,galon,1.0,0,General,Otros,,,,
CERESTAIN ROBLE (CERESITA),11380204,,6247.892,,,litro,litro,1.0,0,General,Otros,,,,
CERESTAIN PALO DE ROSA,11380301,,19147.284,,,Galon,Galon,1.0,0,General,Otros,,,,
CERESTAIN PALO DE ROSA (CERESITA),11380304,,4810.164,,,1/4 galon,1/4 galon,1.0,0,General,Otros,,,,
CERESTAIN ALERCE (CERESITA),11380401,,22203.46,,,galon,galon,1.0,0,General,Otros,,,,
CERESTAIN ALERCE (CERESITA),11380404,,6247.892,,,litro,litro,1.0,0,General,Otros,,,,
CERESTAIN CAOBA (CERESITA),11380501,,22203.46,,,galon,galon,1.0,0,General,Otros,,,,
CERESTAIN CAOBA (CERESITA),11380504,,6247.892,,,litro,litro,1.0,0,General,Otros,,,,
CERESTAIN VERDE (CERESITA),11380701,,22203.46,,,galon,galon,1.0,0,General,Otros,,,,
CERESTAIN VERDE (CERESITA),11380704,,6247.892,,,litro,litro,1.0,0,General,Otros,,,,
BARNIZ MARINO LADRILLO (CERESITA),11381701,,15817.016,,,galon,galon,1.0,0,Construccion,Materiales,,,,
BARNIZ MARINO LADRILLO (CERESITA),11381704,,4446.716,,,litro,litro,1.0,0,Construccion,Materiales,,,,
STIHL CABEZAL AUTOCUT(36-2) FS120/250,1140027102170,,27650.16,,,unidad,unidad,1.0,0,General,Otros,,,,
CABEZAL TRIMCUT C 42-2 FS 160/300/350/450,1140037102122,,26104.0,,,unidad,unidad,1.0,0,General,Otros,,,,
CABEZAL AUTOCUT FS 38 (C 6-2),1140067102126,,28814.8,,,un,un,1.0,0,General,Otros,,,,
TUBERIA PP-RCT BETA 20MM 6MT PN16,11402,,5181.644,,,unidad,unidad,1.0,0,General,Otros,,,,
TUBERIA PP-RCT BETA 25MM 6MT PN16,11403,,8414.524,,,unidad,unidad,1.0,0,General,Otros,,,,
CUCHILLO 3 PUNTAS FS 120-250,1141127134100,,25401.2,,,unidad,unidad,1.0,0,General,Otros,,,,
SIERRA CIRCULAR FS 85/120/250,1141127134203,,23172.32,,,unidad,unidad,1.0,0,Herramientas,Discos y Corte,,,,
CUCHILLO 3 PUNTAS FS 300,1141197134100,,30622.0,,,unidad,unidad,1.0,0,General,Otros,,,,
SIERRA CIRCULAR FS 300,1141197134200,,25501.6,,,unidad,unidad,1.0,0,Herramientas,Discos y Corte,,,,
DESMALEZADORA FS 300 (INCORPORA CABEZAL DE NYLON Y CUCHILLA DE 3 PUNTAS),1141340112381,,601396.0,,,unidad,unidad,1.0,0,General,Otros,,,,
DESMALEZADORA FS 120 C/CUCHILLA 3 PTAS + CAB. NYLON,1141342000234,,363448.0,,,un,un,1.0,0,General,Otros,,,,
"ORILLADORA STIHL FS38, MOTOR 2T DE 30,2CC.",1141400112377,,185740.0,,,un,un,1.0,0,General,Otros,,,,
BARNIZ VITRIFICANTE MADELUXE (CERESITA),11453201,,21297.852,,,galon,galon,1.0,0,General,Otros,,,,
SOBRE AMERICANO BLANCO 10X23 80GR X 50 UN,11461,,1878.484,,,pqt,pqt,1.0,0,General,Otros,,,,
CERESTAIN CASTAÑO (CERESITA),11462701,,22203.46,,,galon,galon,1.0,0,General,Otros,,,,
CERESTAIN CASTAÑO (CERESITA),11462704,,6247.892,,,litro,litro,1.0,0,General,Otros,,,,
"LIMA PARA MOTOSIERRA 4,8 3/16",1156057734806,,1506.0,,,unidad,unidad,1.0,0,Herramientas,Discos y Corte,,,,
"LIMA PARA MOTOSIERRA 5,5 7/32 (CAJA)",1156057735506,,1506.0,,,unidad,unidad,1.0,0,Herramientas,Discos y Corte,,,,
ASPERSOR PLASTICO VERDE 1/2' - EDR,116002,,1526.08,,,unidad,unidad,1.0,0,General,Otros,,,,
ASPERSOR 1/2' PLASTICO CON ESTACA PLASTICA EDR,116006,,2048.16,,,unidad,unidad,1.0,0,General,Otros,,,,
ASPERSOR 1/2' PLASTICO CON ESTACA METALICA EDR,116008,,3072.24,,,unidad,unidad,1.0,0,General,Otros,,,,
ASPERSOR EDR 1/2' METALICO CON ESTACA DE ALUMINIO EDR,116024,,7479.8,,,unidad,unidad,1.0,0,General,Otros,,,,
KIT PITON CON ADAPTADORES Y CONECTORES 4 PIEZAS - EDR,116053,,2399.56,,,unidad,unidad,1.0,0,General,Otros,,,,
PISTOLA CHORRO REGULABLE - EDR,116062,,2329.28,,,unidad,unidad,1.0,0,General,Otros,,,,
PISTOLA 5 POSICIONES CON ADAPTADOR - EDR,116064,,1174.68,,,unidad,unidad,1.0,0,General,Otros,,,,
KIT PISTOLA ELITE CON ADAPTADORES - 4 PIEZAS - EDR,116067,,3875.44,,,unidad,unidad,1.0,0,General,Otros,,,,
ADAPTADOR MANGUERA 1/2' HE - EDR,116102,,251.0,,,unidad,unidad,1.0,0,General,Otros,,,,
ADAPTADOR MANGUERA 1/2' HI - EDR,116108,,240.96,,,unidad,unidad,1.0,0,General,Otros,,,,
ADAPTADOR BI MANGUERA 1/2' Y 3/4' HI - EDR,116112,,431.72,,,unidad,unidad,1.0,0,General,Otros,,,,
ADAPTADOR BI MANGUERA 3/4' Y 1' HI EDR,116114,,662.64,,,unidad,unidad,1.0,0,General,Otros,,,,
CONECTOR RAPIDO 1/2' SIMPLE - EDR,116122,,612.44,,,unidad,unidad,1.0,0,General,Otros,,,,
CONECTOR RAPIDO 3/4' SIMPLE - EDR,116124,,773.08,,,unidad,unidad,1.0,0,General,Otros,,,,
CONECTOR RAPIDO 1/2' AUTO STOP - EDR,116126,,562.24,,,unidad,unidad,1.0,0,General,Otros,,,,
REPARADOR DE MANGUERA 1/2' - EDR,116132,,612.44,,,unidad,unidad,1.0,0,General,Otros,,,,
REPARADOR DE MANGUERA 3/4' - EDR,116134,,773.08,,,unidad,unidad,1.0,0,General,Otros,,,,
LLAVEROS,1165002,,712.84,,,pza,pza,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
LLAVERO CON DESTORNILLADOR Y DESTAPADOR,1165015,,1777.08,,,pza,pza,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"RETORNO ORIENTABLE EXTERIOR 1 1/2""",117000,,2374.6607999999997,,,Unidad,Unidad,1.0,0,General,Otros,,,,
"RETORNO EMBUTIR ARO BLANCO 1 1/2""",117003,,3090.312,,,Unidad,Unidad,1.0,0,General,Otros,,,,
"CONECTOR MANGUERA 1/2"" P/LLAVE JARDÍN 1/2"" - LATÓN",117703001-T,,462.844,,,unid.,unid.,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"CONECTOR MANGUERA 1/2"" P/LLAVE JARDÍN 3/4"" - LATÓN",117804001-T,,663.644,,,unid.,unid.,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
SACAHOJAS PLANO 32MM SIN MANGO,118000,,2492.85168,,,Unidad,Unidad,1.0,0,General,Otros,,,,
SACAHOJAS PLANO 19 MM CON MANGO ALUMINIO,118001,,4830.6456,,,unidad,unidad,1.0,0,General,Otros,,,,
"SACAHOJAS BOLSA GRANDE 32 MM, SIN MANGO",118005,,10531.96,,,Unidad,Unidad,1.0,0,General,Otros,,,,
PAPEL FOTOCOPIA CARTA 75 GR EQUALIT 500 HJ.,11820,,3490.7473600000003,,,resma,resma,1.0,0,General,Otros,,,,
PUERTA TOKYO ENCHAPADA MARA 2000X800X45MM,119220200080C,,55284.11544,,,unidad,unidad,1.0,0,General,Otros,,,,
ESMALTE AL AGUA ACRYFOL BLANCO 005,1200002,,76891.34,,,balde,balde,1.0,0,Pinturas,Aplicacion,,,,
"LISA ZG 0,35X1000X2500 G60",1200083,,7392.251200000001,,,PL,PL,1.0,0,General,Otros,,,,
"LISA ZA 0,35X950X2000 AZ80",1200299,,5612.36,,,pl,pl,1.0,0,General,Otros,,,,
"LISA ZA 0,35X950X2500 AZ80",1200300,,7540.04,,,pl,pl,1.0,0,General,Otros,,,,
MALLA CUADRADA TIPO 5014 1.20 X 25 MTS,1202-62,,55739.9214,,,rollo,rollo,1.0,0,General,Otros,,,,
MALLA CUADRADA TIPO 5014 1.50 X 25 MTS,1202-63,,69640.83352,,,rollo,rollo,1.0,0,General,Otros,,,,
MALLA CUADRADA TIPO 5014 1.80 X 25 MTS,1202-64,,83405.45264,,,rollo,rollo,1.0,0,General,Otros,,,,
"MALLA ROMBO GALVANIZADA 5014 X 1,20 X 25 MTS.",120202,,2927.09172,,,ml,ml,1.0,0,General,Otros,,,,
"MALLA ROMBO GALVANIZADA 5014 X 1,50 X 25 MTS.",120203,,3658.30492,,,ml,ml,1.0,0,General,Otros,,,,
"MALLA ROMBO GALVANIZADA 5014 X 1,80 X 25 MTS.",120204,,4380.04036,,,ml,ml,1.0,0,General,Otros,,,,
"MALLA ROMBO GALVANIZADA TIPO 5014 X 1,0 X 25 MTS.",120261,,1642.90544,,,ml,ml,1.0,0,General,Otros,,,,
"ROMBO ALTEC 60 BWG 15 Ø=1,95MM 1,20 X 25 MTS.",120262,,2006.996,,,ml,ml,1.0,0,General,Otros,,,,
"ROMBO ALTEC 60 BWG 15 Ø=1,95MM 1,50 X 25 MTS.",120263,,2507.992,,,ml,ml,1.0,0,General,Otros,,,,
"ROMBO ALTEC 60 BWG 15 Ø=1,95MM 1 ,80X 25 MTS.",120264,,3002.964,,,ml,ml,1.0,0,General,Otros,,,,
"CERCO GANADERO 7 HEBRAS X 1,00 MTS.",120302,,10345.216,,,ml,ml,1.0,0,General,Otros,,,,
CINTA AZUDSPRINT 8 MIL 20CM (16MM) 5 L/H/M - ROLLO 2.700M,120444,,140700.56,,,rollo,rollo,1.0,0,General,Otros,,,,
"CINTA AZUDSPRINT 8 MIL 30CM (16MM) 3,33 L/H/M - ROLLO 2.900M ( 05CAC030 )",120446,,143843.08,,,rollo,rollo,1.0,0,General,Otros,,,,
"MANGO AZADON CORRIENTE 50""",1205,,2208.8,,,unidad,unidad,1.0,0,General,Otros,,,,
PLACA ARMADA C/ TOMA DOBLE 2P+T 10A 250V - BLANCO,1208BN,,1944.748,,,UNIDAD,UNIDAD,1.0,0,Electricidad,Cables y Accesorios,,,,
SIN CLAVOS NI TORNILLOS INTERIOR 360 GRS BELGICA,120933,,1734.912,,,caja,caja,1.0,0,Ferreteria,Fijaciones,,,,
SIN CLAVOS NI TORNILLOS EXTERIOR 360 GRS BELGICA,120935,,1964.828,,,unidad,unidad,1.0,0,Ferreteria,Fijaciones,,,,
HIDRO AGUA FRIA HOGAR 105 BAR MOD.RAP 110,121051,,49299.412,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
HIDRO AGUA FRIA HOGAR 120BAR MOD.HOUSE 120,121052,,74203.632,,,UNIDAD,UNIDAD,1.0,0,General,Otros,,,,
MANILLA 10-2 AL SKIN PACK,121062,,3062.2,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
MANILLA 10-3 AL SKIN PACK,121072,,3694.72,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
BISAGRA ACERO 35 X 35 X 2 MM NS CJ,121460,,5592.28,,,unidad,unidad,1.0,0,Aceros y Techumbre,Planchas,,,,
"MANGO HACHA OVALADA 36""",1216,,1586.32,,,unidad,unidad,1.0,0,General,Otros,,,,
"PLACA MARM TRAVERTINO BEIGE C ROMA1,20X2,40X6MM (PARA COTIZAR)",121605,,40962.86868,,,unidad,unidad,1.0,0,General,Otros,,,,
"CAÑ AZUD GENIUN PC 16/40 2 L/H 0,5 M - ROLLO 500 M ( 2608C050 )",121635,,114255.2,,,unidad,unidad,1.0,0,General,Otros,,,,
PERMANIT RANURADO 120X240X6 (80 UND X PALLET),121815,,14272.864,,,unidad,unidad,1.0,0,General,Otros,,,,
PLANCHA SUPERPUDAHUEL 1200X2400X5 MM,121862,,10730.531120000001,,,unidad,unidad,1.0,0,Aceros y Techumbre,Planchas,,,,
PLANCHA SUPERPUDAHUEL 1200X2400X6 MM,121865,,12957.05172,,,Unidad,Unidad,1.0,0,Aceros y Techumbre,Planchas,,,,
PLANCHA SUPERPUDAHUEL 1200X2400X4 MM,121867,,7739.79584,,,Unidad,Unidad,1.0,0,Aceros y Techumbre,Planchas,,,,
PLANCHA CERAMIC BASE 120X240X6 MM,121933,,15913.098800000002,,,Unidad,Unidad,1.0,0,Aceros y Techumbre,Planchas,,,,
CEDRALNATURAL C00 190X3660X6 MM,121938,,4329.248,,,unidad,unidad,1.0,0,General,Otros,,,,
GOT DESMONTABLE AUTOCOMPENSADO 4 L/H RAMBO NEGRO,122058,,108.432,,,unidad,unidad,1.0,0,General,Otros,,,,
GOT REGULABLE R70 0-70 L/HR VERDE,122312,,46.184,,,unidad,unidad,1.0,0,General,Otros,,,,
GOT REGULABLE R70 0-70 L/HR ROJO,122314,,46.184,,,unidad,unidad,1.0,0,General,Otros,,,,
GOT DESMONTABLE REGULAR 4 L/HR RAMBO,122328,,84.336,,,unidad,unidad,1.0,0,General,Otros,,,,
MSD MACHIHEMBRADO 3/4X5X3200X370 (CONCEPCIÓN),1225512-Concepción,,2199.764,,,un,un,1.0,0,General,Otros,,,,
ESPUMA POLIURETANO 1K 500 ML SOUDAL,123362,,3928.652,,,unidad,unidad,1.0,0,General,Otros,,,,
FIX ALL HUGH TACK BLANCO 290ML,123393,,4146.52,,,unidad,unidad,1.0,0,General,Otros,,,,
SIN CLAVOS NI TORNILLOS INTERIOR 280ML SOUDAL,123476,,1734.912,,,unidad,unidad,1.0,0,Ferreteria,Fijaciones,,,,
TERCIADO ESTRUCTURAL 9X 2440X1220X108 (CONCEPCIÓN),1236426-Concepción,,12309.04,,,un,un,1.0,0,General,Otros,,,,
"TERMINAL MANGUERA 1 1/2""",124002,,1073.4768000000001,,,unidad,unidad,1.0,0,General,Otros,,,,
"MANGO PICOTA OVALADA 36""",1242,,1581.3,,,unidad,unidad,1.0,0,General,Otros,,,,
"MANGO ROZON 50""",1243,,2055.69,,,unidad,unidad,1.0,0,General,Otros,,,,
PLATACHO CHICO (COIGUE) 14.5 X 30CM.(*),1244,,4743.9,,,unidad,unidad,1.0,0,General,Otros,,,,
PLATACHO GRANDE (COIGUE) 14.5 X 40CM.(*),1245,,4819.2,,,unidad,unidad,1.0,0,General,Otros,,,,
PALA ASEO PLASTICA MANGO LARGO,12457,,722.88,,,unidad,unidad,1.0,0,General,Otros,,,,
"DRENO DE FONDO C/TAPA ANTIRREMOLINO, SALIDA 2""",125000,,8032.0,,,unidad,unidad,1.0,0,General,Otros,,,,
SIKACERAM 300 EXTRA PASTA TINETA 25 KG (SANTIAGO),1250225,,10003.856,,,tineta,tineta,1.0,0,General,Otros,,,,
OLB 8X1220X2440 (85PLS) CONCEPCIÓN,12817NH085-CON,,8015.936,,,UN,UN,1.0,0,General,Otros,,,,
"BARANDA RECTA 3.00 MTS C/REGATONES, SIN SOPORTES",129053,,32128.0,,,unidad,unidad,1.0,0,General,Otros,,,,
SOPORTE BARANDA EN PLASTICO ABS C/FV S/TORNILLOS,129054,,2911.6,,,Unidad,Unidad,1.0,0,Ferreteria,Fijaciones,,,,
CERRADURA SOBREPONER CHILENA 2010 PITON TITANIO BT,129831,,22248.64,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
CINTA PELIGRO 350M (1 CAJA CON 8 ROLLOS),13.09,,26003.6,,,CAJA,CAJA,1.0,0,General,Otros,,,,
ROLLO MALLA FAENERA NARANJA 1X 45 MTS DE 56 GR,13.10,,7017.96,,,rollo,rollo,1.0,0,General,Otros,,,,
EXCÉNTRICA 47-52 MM PARA GRIFS. TINA Y RECEPTÁCULO,130000022-T,,676.696,,,unid.,unid.,1.0,0,General,Otros,,,,
TUERCA LOCA Y POSTIZO PARA MONOMANDO TINA,130000025-N,,713.844,,,unid.,unid.,1.0,0,Ferreteria,Fijaciones,,,,
CUELLO COMBINACIÓN LAVAPLATO ANTONELLA,130000044-T,,2349.36,,,unid.,unid.,1.0,0,General,Otros,,,,
"GOLILLA PLANA SELLO DESAGÜE A SIFÓN 1.1/2""",130000149-T,,70.28,,,unid.,unid.,1.0,0,General,Otros,,,,
CUELLO NEGRO FLEXIBLE PARA MONOMANDO LAVAPLATO,130000159-T,,3983.872,,,unid.,unid.,1.0,0,General,Otros,,,,
CUELLO ROJO FLEXIBLE PARA MONOMANDO LAVAPLATO,130000160-T,,4024.032,,,unid.,unid.,1.0,0,General,Otros,,,,
CUELLO VERDE FLEXIBLE PARA MONOMANDO LAVAPLATO,130000161-T,,3983.872,,,unid.,unid.,1.0,0,General,Otros,,,,
CARRITO CON 2 RUEDAS PARA SHOWER DOOR (SUPERIOR),130000194-N,,1624.472,,,unid.,unid.,1.0,0,General,Otros,,,,
SACO PAPERO ROJO 25 KG 45X76,130080006092,,125.5,,,unidad,unidad,1.0,0,General,Otros,,,,
TUBO SANITARIO GRIS 110 MM CLASE 4 (6MTS),13010,,14125.276,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
TUBO SANITARIO GRIS 110 MM CLASE 4 (6MTS),13010,,14125.276,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
MALLA ASADERA 0.60X90,1302-19,,12232.736,,,ROLLO,ROLLO,1.0,0,General,Otros,,,,
PARRILLA ASADO 0.90X0.60 AL.3.40 MM.,130219,,13152.4,,,unidad,unidad,1.0,0,General,Otros,,,,
PLACA ARMADA C/ TOMA 2P+T TRIPLE 10A 250V - BLANCO,1308BN,,2672.648,,,UNIDAD,UNIDAD,1.0,0,Electricidad,Cables y Accesorios,,,,
SILICONA PRO ESPECIAL PROSIL TRANSPARENTE CON FUNGICIDA,131691,,1395.56,,,unidad,unidad,1.0,0,General,Otros,,,,
SIMPLISIMA PIEDRA AZTECA AMARILLA 6MM,131861,,45062.1304,,,unidad,unidad,1.0,0,General,Otros,,,,
SELLADOR DE POLIURETANO 300ML 40FC GRIS,131893,,3710.784,,,unidad,unidad,1.0,0,General,Otros,,,,
SELLADOR DE POLIURETANO 300ML 40FC BLANCO,131895,,3710.784,,,unidad,unidad,1.0,0,General,Otros,,,,
CERA AUTO 200 CC CREMA KIT TEFLON,13328,,3291.2124,,,und,und,1.0,0,General,Otros,,,,
SILICONA AUTO SPRAY 420 CC KIT,13330,,3582.1716,,,und,und,1.0,0,General,Otros,,,,
TESTER CLORO Y PH,134100,,4216.8,,,unidad,unidad,1.0,0,General,Otros,,,,
SILICONA PRO ESPECIAL PROSIL BLANCA CON FUNGICIDA,134613,,1395.56,,,unidad,unidad,1.0,0,General,Otros,,,,
CERRADURA CILINDRICA YALE OFICINA-DORMITORIO INOX BT,134631,,14969.64,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
CERRADURA CILINDRICA YALE OFICINA-DORMITORIO BP BT,134691,,15290.92,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
PLACA CEMENTO CLASICO AZTECA GRIS 1.20MX2.40MX6MM,134957,,37931.08988,,,unidad,unidad,1.0,0,Construccion,Materiales,,,,
DRENES VC-100,137201,,822.99888,,,unidad,unidad,1.0,0,General,Otros,,,,
CANDADO BRONCE ESTÁNDAR P/140 40MM BR BT,137221,,6957.72,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
CANDADO BRONCE ESTÁNDAR P/150 50MM BR BT,137231,,10863.28,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
SELLADOR ACRILICO SILICONIZADO BLANCO RETAIL TUBO AMARILLO,138094,,1026.088,,,unidad,unidad,1.0,0,Gasfiteria,Tuberias y Conexiones,,,,
"CANAL CORNISA ZG 0,35X300X2000 G60",1400001,,2018.04,,,ti,ti,1.0,0,General,Otros,,,,
"CANAL CORNISA ZG 0,35X300X3000 G60",1400002,,3047.14,,,ti,ti,1.0,0,General,Otros,,,,
"PERLON TRENZADO 4,0 MM X CARRETE 1000 METROS",14004,,70280.0,,,unidad,unidad,1.0,0,General,Otros,,,,
"PERLON TRENZADO 5,0 MM X CARRETE 800 METROS",14005,,70280.0,,,unidad,unidad,1.0,0,General,Otros,,,,
"PERLON TRENZADO 6,0 MM X CARRETE 500 METROS",14006,,70280.0,,,unidad,unidad,1.0,0,General,Otros,,,,
"CLAVOS 2 Y 1/2""",140102,,1784.7003599999998,,,kg,kg,1.0,0,General,Otros,,,,
"CLAVOS 4""",140104,,1784.7003599999998,,,kg,kg,1.0,0,General,Otros,,,,
"CLAVOS 5""",140106,,1784.7003599999998,,,kg,kg,1.0,0,General,Otros,,,,
"PERLON TRENZADO 16,0 MM X ROLLOS 200 METROS",14016B,,178712.0,,,unidad,unidad,1.0,0,General,Otros,,,,
BISAGRA POLI 3.5 X 3.5 X 2.0  NE BT,140221,,3273.04,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
CERR. CILÍNDRICA YALE OFICINA-DORMITORIO NE BT,140911,,21194.44,,,unidad,unidad,1.0,0,General,Otros,,,,
"CUAD.25 X 2.0 LC X 6000 MM ( 8,16 KG)",1411-06000,,14746.752,,,tira,tira,1.0,0,General,Otros,,,,
CERRADURA TUBULAR 14202 BT,142021,,40953.16,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
CANDADO RÚSTICO P/140 40MM NE BT,142191,,3652.552,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
CANDADO RÚSTICO P/160 60MM NE BT,142211,,7748.872,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
CANDADO RÚSTICO P/150 50MM NEGRO BT,142221,,5535.052,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
JUEGO DUCHA EUROSPRAY BLANCO,143-10,,5892.476,,,unidad,unidad,1.0,0,General,Otros,,,,
"CUAD.30 X 2.0 X 6000 MM ( 10,08 KG)",1431-06000,,18216.576,,,tira,tira,1.0,0,General,Otros,,,,
CERR. CILÍNDRICA POLI PRAGA C/MANILLA BAÑO BE BT-D,143331,,17439.48,,,unidad,unidad,1.0,0,Hogar,Banio y Decoracion,,,,
YESO ESPUMA ROMERAL 25 KG,144194,,4180.656,,,saco,saco,1.0,0,Construccion,Materiales,,,,
